ARTIST,TITLE,METADATA_URL,IMAGE_LINK,IMAGE_NAME,DESCRIPTION,TIMEFRAME,TECHNIQUE,valid
Joseph Pennell,Saint Ildefonso,https://www.artic.edu/artworks/115981/saint-ildefonso,"https://www.artic.edu/iiif/2/7ad15a8e-770f-da9a-fc4a-9977fa240baa/full/600,/0/default.jpg",chicago_art_gallery_7ad15a8e-770f-da9a-fc4a-9977fa240baa.jpg,"Object information is a work in progress and may be updated as new research findings emerge. To help improve this record, please email . Information about image downloads and licensing is available here.", 1898–1908,Oiled charcoal,200.0
Federico Barocci,Saint Francis Object Page,https://www.metmuseum.org/art/collection/search/438688?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=41,https://images.metmuseum.org/CRDImages/ep/original/DP104367.jpg,met_gallery_DP104367.jpg,"This canvas is conceived as a meditation on Saint Francis of Assisi (1181/82–1226), who is shown in a grotto on Mount La Verna, where he received the stigmata (depicted as protruding nails, in conformity with early Franciscan sources). A key figure in the history of Italian painting, Barocci was close to the Capuchin order, and this deeply felt work must have been intended for a friar or a supporter of the Franciscan order. Barocci was a slow, meticulous painter. His work, with its compositional refinement, its warm humanity and deep expressivity, laid the groundwork for Baroque art.",,Oil on canvas,200.0
Guercino (Giovanni Francesco Barbieri),The Vocation of Saint Aloysius (Luigi) Gonzaga Object Page,https://www.metmuseum.org/art/collection/search/436604?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=42,https://images.metmuseum.org/CRDImages/ep/original/DT1956.jpg,met_gallery_DT1956.jpg,"This altarpiece was commissioned for the Theatine church of Guastalla in 1650 by Duke Ferrante III Gonzaga (1618–1678) in celebration of Luigi Gonzaga (born 1568), who resigned his inherited title of marquis and joined the Jesuit order in Rome in 1585. He devoted himself to the care of the poor until he died of the plague in 1591. He was beatified in 1621 and canonized in 1726. In Guercino’s painting, an angel holds over the saint’s head a wreath that replaces the crown, symbolizing the marquisate, that has been cast aside on the ground next to a sheaf of lilies representing chastity. ",,Oil on canvas,200.0
Gerard David,The Nativity with Donors and Saints Jerome and Leonard Object Page,https://www.metmuseum.org/art/collection/search/436099?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=47,https://images.metmuseum.org/CRDImages/ep/original/DT1476.jpg,met_gallery_DT1476.jpg,"David focuses attention on the mystery of the Incarnation—that is, Christ's birth and sacrifice for the redemption of humankind. Despite the joyful moment depicted, the figures all wear somber expressions, foreshadowing Christ’s eventual suffering and death. The sheaf of grain parallel to the manger refers to John 6:41: ""I am the bread which came down from Heaven."" The two donors, who are presented by Saints Jerome and Leonard, have remained unidentified. They could have been called Catherine and Anthony, since they are painted with the attributes of saints with these names.",,Oil on canvas,200.0
Cima da Conegliano (Giovanni Battista Cima),Madonna and Child with Saints Francis and Clare Object Page,https://www.metmuseum.org/art/collection/search/435901?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=50,https://images.metmuseum.org/CRDImages/ep/original/DP-18296-025.jpg,met_gallery_DP-18296-025.jpg,"This beautifully preserved little panel dates from late in Cima's career, probably from about 1510, and shows the master faithfully continuing a style originated by Giovanni Bellini in the 1480s. Indeed, Bellini's signature was added later, falsely, at the bottom.",,Oil on wood,200.0
Gerard David,Saint John the Baptist; Saint Francis Receiving the Stigmata Object Page,https://www.metmuseum.org/art/collection/search/438385?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=52,https://images.metmuseum.org/CRDImages/ep/original/DP-18296-019.jpg,met_gallery_DP-18296-019.jpg,"While John the Baptist was frequently represented in Netherlandish art, his pairing with Saint Francis is rare in the North. The latter was venerated especially in southern Europe, suggesting that these paintings could have been commissioned by an Italian merchant working in Bruges. Originally the wings of a triptych, they might have flanked a Crucifixion or a Lamentation, for they both share the theme of Christ’s sacrifice: Saint John points to the Lamb of God, a familiar metaphor for Christ as the redeemer of mankind, and Saint Francis miraculously receives the stigmata at a distance from his monastery on Mount Alverna.",,Oil on wood,200.0
Master of the Burg Weiler Altarpiece,The Burg Weiler Altar Triptych (Altarpiece with the Virgin and Child and Saints) Object Page,https://www.metmuseum.org/art/collection/search/471455?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=59,https://images.metmuseum.org/CRDImages/cl/original/DP164882.jpg,met_gallery_DP164882.jpg,"This imposing and well-preserved altarpiece achieves monumentality through the modeling and scale of the major figures. The grouping of these figures in a frieze-like arrangement and the repeating patterns of the floor and background provide visual unity. The saints on either side of the Virgin are identified both by the inscriptions below and by their attributes. From left to right are SS. Jodokus, Wendel, Apollonia, Barbara, Catherine, Lawrence, Sebastian, and Maurice. A pair of angels hovers above while gently lowering an elaborate crown onto the Virgin's head.  The outer panels represent St. Theodulus and martyrs of the Theban Legion, revealed when the altarpiece is closed.",,Oil on wood,200.0
Théodore Chassériau,Scene in the Jewish Quarter of Constantine Object Page,https://www.metmuseum.org/art/collection/search/437974?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=62,https://images.metmuseum.org/CRDImages/ep/original/DT1038.jpg,met_gallery_DT1038.jpg,"Chassériau witnessed this scene and sketched it in his notebook during a trip to Algeria in 1846. From the ancient town of Constantine he wrote, ""I have seen some highly curious things: primitive and overwhelming, touching and singular. At Constantine, which is high up in some enormous mountains, one sees the Arab people and the Jewish people [living] as they were at the beginning of time."" The Jewish women of North Africa were especially attractive subjects for European painters because they did not wear veils.",,Oil on canvas,200.0
Henri de Toulouse-Lautrec,"The Englishman (William Tom Warrener, 1861–1934) at the Moulin Rouge Object Page",https://www.metmuseum.org/art/collection/search/437835?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=64,https://images.metmuseum.org/CRDImages/ep/original/DT1500.jpg,met_gallery_DT1500.jpg,"William Tom Warrener, an English painter and friend of Lautrec’s, appears as a top-hatted gentleman chatting up two female companions at the Moulin Rouge, the dance hall that epitomized the colorful and tawdry nightlife of fin-de-siècle Paris. The women’s suggestive attitudes—and Warrener’s ear, reddened in embarrassment—indicate the risqué nature of their conversation. This painting served as a preparatory study for a color lithograph of 1892.",,Oil on cardboard,200.0
Giovanni Battista Piazzetta,Saint Christopher Carrying the Infant Christ Object Page,https://www.metmuseum.org/art/collection/search/437281?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=70,https://images.metmuseum.org/CRDImages/ep/original/DP287612.jpg,met_gallery_DP287612.jpg,"According to the late medieval text The Golden Legend, Saint Christopher was known for his incredible height. When a small child asked for help crossing a river, Christopher carried him over his shoulder, before the child revealed himself as Christ. Together with Tiepolo, Piazzetta was one of the most important figure painters in eighteenth-century Venice. Because of his particular technique, however, many of his paintings are today in poor condition, including distortion to the color balance.",,Oil on canvas,200.0
Christoffer Wilhelm Eckersberg,"A Section of the Via Sacra, Rome (The Church of Saints Cosmas and Damian) Object Page",https://www.metmuseum.org/art/collection/search/441768?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=71,https://images.metmuseum.org/CRDImages/ep/original/DP268211.jpg,met_gallery_DP268211.jpg,"In Rome, between 1813 and 1816, Eckersberg produced a series of urban prospects remarkable for their scrupulously simple compositions and saturated hues. These studies were painted in repeated sittings before the motif in order to faithfully reproduce the effects of the Mediterranean sun on architectural ensembles. This frieze-like view depicts the fourth-century Temple of Romulus and Remus, which forms the vestibule of the sixth-century Church of Saints Cosmas and Damian. Eckersberg later installed his Roman views in the apartment he occupied at Charlottenborg Palace, Copenhagen, where they proved a revelation to his younger contemporaries.",,Oil on canvas,200.0
Giuliano di Piero di Simone Bugiardini,Madonna and Child Enthroned with Saints Mary Magdalen and John the Baptist Object Page,https://www.metmuseum.org/art/collection/search/435824?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=72,https://images.metmuseum.org/CRDImages/ep/original/DT894.jpg,met_gallery_DT894.jpg,"Bugiardini almost certainly painted this altarpiece for Bindo Altoviti, a Florentine banker who was one of the greatest patrons of his day. Altoviti commissioned it for a private chapel dedicated to the Magdalen that he founded in the town of Cappiano in the Arno valley in 1523. Remarkably, the painting has survived in its original frame—the Altoviti arms are on the base of the pilasters—probably designed by the talented architect and woodworker Baccio d’Agnolo and painted by a specialist in ornament. The artist achieved a harmonious synthesis of space, figures, and gestures, making this a grand statement of Florentine Renaissance painting.",,Oil on wood,200.0
Bernard van Orley,The Martyrdom of Saint John the Baptist Object Page,https://www.metmuseum.org/art/collection/search/440209?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=73,https://images.metmuseum.org/CRDImages/ep/original/DP-24468-001.jpg,met_gallery_DP-24468-001.jpg,"This panel once formed the right wing of an altarpiece dedicated to Saint John the Baptist, the left wing of which is nearby. Recounted in biblical texts of Matthew, Mark, and Luke, this pendant shows the martyrdom of the saint. John had been thrown into prison by King Herod for preaching against the latter’s decision to marry his brother’s wife, Herodias. Scheming with her mother to get rid of John, Salome danced seductively before Herod, thereafter demanding the head of John the Baptist as a reward. Herod reluctantly agreed, and the head of Saint John was delivered to Salome on a platter.",,Oil on wood,200.0
Carlo Dolci,Saint Philip Neri (1515–1595) Object Page,https://www.metmuseum.org/art/collection/search/712539?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=40&amp;rpp=40&amp;pos=77,https://images.metmuseum.org/CRDImages/ep/original/DP-944-001.jpg,met_gallery_DP-944-001.jpg,"In an inscription, the artist records that he began this posthumous portrait on May 26, Saint Philip Neri’s feast day, and completed it eight days later for the church of San Firenze in Florence, adding, “I Carlo Dolci, painted the present image . . . [beginning] the first day of my thirtieth year 1645 [or 1646].” Since Neri, a great spiritual leader and founder of the Oratorians, had died fifty years previously, Dolci must have used a death mask to achieve the astonishing quality of physical presence. According to a contemporary: “[Philip Neri] had the pure look of a child, and his face and his eyes had a light in them that no painter has been able to capture, although many have tried.”",,Oil on canvas,200.0
Perugino (Pietro di Cristoforo Vannucci),Saint John the Baptist; Saint Lucy Object Page,https://www.metmuseum.org/art/collection/search/437273?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=80&amp;rpp=40&amp;pos=82,https://images.metmuseum.org/CRDImages/ep/original/DP-18296-029.jpg,met_gallery_DP-18296-029.jpg,"These two panels are from an enormous, double-sided altarpiece on the high altar of the church of Santissima Annunziata, Florence. Begun by Filippino Lippi in 1502, it was completed after his death by Perugino. The altarpiece had the form of a Roman triumphal arch, with large scenes flanked by Perugino’s standing saints, which are notable for the subdued coloring and subtle treatment of light. For more information about these paintings, including a reconstruction of the altarpiece, visit metmuseum.org.",,Oil(?) on wood,200.0
Aelbert Bouts,Head of Saint John the Baptist on a Charger Object Page,https://www.metmuseum.org/art/collection/search/435759?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=80&amp;rpp=40&amp;pos=84,https://images.metmuseum.org/CRDImages/ep/original/DP345354.jpg,met_gallery_DP345354.jpg,"This grisly depiction of John the Baptist's severed head was once an extremely popular image, due to the saint’s growing cult in the Middle Ages. Since John was considered to be Christ’s forerunner and herald, his execution was interpreted as a metaphor for the latter’s crucifixion. This panel is one of more than twenty versions which were produced through the transfer of the design from a common workshop pattern in the circles of Dieric Bouts and his son Aelbert. The mimetic potential of oil painting is used here to create the illusion of a real head on a real platter.",,Oil on poplar,200.0
Bernard van Orley,The Birth and Naming of Saint John the Baptist; (reverse) Trompe-l&#39;oeil with Painting of The Man of Sorrows Object Page,https://www.metmuseum.org/art/collection/search/438467?what=Paintings&amp;showOnly=openAccess&amp;ft=saints&amp;offset=80&amp;rpp=40&amp;pos=85,https://images.metmuseum.org/CRDImages/ep/original/DP136254.jpg,met_gallery_DP136254.jpg,"This panel once formed the left wing of an altarpiece dedicated to Saint John the Baptist that was commissioned by abbot Jacques Coëne for the Benedictine Abbey Church in Marchiennes, near Tournai. It depicts Saint Elizabeth in bed, shortly after giving birth to the newborn saint. Zacharias appears at the entrance to her room, carrying a scroll which declares his son’s name will be John. The pendant shows the moment after the Baptist’s death, when Salome receives his head on a platter. The centerpiece of the triptych, likely a sculpture of the Baptism of Christ, has not survived.",,Oil on wood,200.0
